"osm_type","osm_id","name","address","housenumber","street","city","state","postcode","lat","lon","phone","website","county_fips","county_name"
way,147995828,Old Mill Golf Course,"","","","",UT,"",40.6391398,-111.8029518,+1 385 468 1440,https://www.slco.org/slcountygolf/cOldMill/,"49035",Salt Lake
way,151144704,Timpanogos Golf Course,"1860 South 380 East","1860",South 380 East,Provo,UT,"84606",40.2039412,-111.6480754,+1 801-852-7529,https://www.timpanogosgolf.com/,"49049",Utah
way,161279256,Crane Field Golf Course,Cranefield Road,"",Cranefield Road,Clinton,UT,"",41.1499436,-112.098327,+1 801-731-7200,https://www.cranefieldgolf.com/,"49011",Davis
way,168746591,Remuda Golf Course,"2600 West 3500 North","2600",West 3500 North,Farr West,UT,"84404",41.3265533,-112.0447277,+1 801-731-7200,https://www.remudagolf.com/,"49057",Weber
way,172602256,Gladstan Golf Course,"","","","",UT,"",40.0079409,-111.6912794,+1 801-465-2549,http://www.paysonutah.org/gladstan.main.html,"49049",Utah
way,177065932,The Links at Overlake,"","","","",UT,"",40.5794766,-112.3224514,+1 435 882 8802,http://www.overlakegolf.com/,"49045",Tooele
way,177066202,Oquirrh Hills Golf Course,"","","","",UT,"",40.5359592,-112.2755113,+1 435 882 4220,https://thehillsgolf.com/,"49045",Tooele
way,224792687,Schneiter's Pebblebrook Golf Course,"8968 South 1300 East","8968",South 1300 East,Sandy,UT,"84094",40.5890809,-111.8588717,+1 801-566-2181,http://www.golfpebblebrook.com/,"49035",Salt Lake
way,225325236,Stansbury Park Golf Course,"","","","",UT,"",40.6386513,-112.2979217,+1 435 882 4162,http://www.stansburygolf.com/,"49045",Tooele
way,225431038,Nibley Park Golf Course,"","","","",UT,"",40.7101888,-111.8741539,+1 801 483 5418,https://www.slc-golf.com/nibley.html,"49035",Salt Lake
way,225480355,Canyon Hills Golf Course,"445 Golf Course Way","445",Golf Course Way,Nephi,UT,"84648",39.7154051,-111.8107561,+1 435 623 9930,https://canyonhillsgolf.com/,"49023",Juab
way,227192085,Mulligans Golf Course,"","","","",UT,"",40.5617608,-111.9116709,+1 801-254-3377,http://www.mulligans-south.com/,"49035",Salt Lake
way,227225061,Riverbend Golf Course,"","","","",UT,"",40.5167832,-111.9218086,+1 385-468-1460,https://www.slco.org/slcountygolf/cRiverbend/,"49035",Salt Lake
way,229600183,Fox Hollow Golf Course,"1400 North 200 East","1400",North 200 East,American Fork,UT,"84003",40.4025822,-111.7866874,+1 801 756 3594,https://www.foxhollowutah.com/,"49049",Utah
way,266602645,Dixie Red Hills Golf Club,"645 West 1250 North","645",West 1250 North,St. George,UT,"84770-1858",37.1273246,-113.5963854,+1 435 627 4444,http://stgeorgecitygolf.com/dixieredhills.php,"49053",Washington
way,266604134,Sunbrook Golf Club,"2366 West Sunbrook Drive","2366",West Sunbrook Drive,St. George,UT,"84770-1858",37.1061345,-113.6335621,+1 435 627 4400,http://stgeorgecitygolf.com/sunbrook.php,"49053",Washington
way,266632731,Dinaland Golf Course,"675 South 2000 East","675",South 2000 East,Vernal,UT,"84078",40.4504588,-109.4856304,+1 435 781 1428,http://www.uintahrecreation.org/index.asp?Type=B_BASIC&SEC={E713FA9E-6D92-48A0-B558-AF242C77739A},"49047",Uintah
way,507684077,Country Club of Vermont,"","","","",VT,"",44.3504133,-72.7276821,+1-802-244-1800,https://www.countryclubvt.com/,"50023",Washington
way,266815807,Palisade State Park Golf Course,"2200 Palisade Rd","2200",Palisade Rd,Sterling,UT,"84665",39.2131527,-111.6636858,+1 435 835 4653,https://stateparks.utah.gov/park/palisade-state-park,"49039",Sanpete
way,266944751,Bear Lake Golf Course,"222 Clubhouse Drive","222",Clubhouse Drive,Garden City,UT,"84028",41.8981535,-111.3952181,+1 435 946 8742,https://bearlake.com/golf/,"49033",Rich
way,266945107,Canyon Breeze Golf Course,"371 N Hwy 153","371",N Hwy 153,Beaver,UT,"84713",38.2789349,-112.6066857,+1 435 438 2601; +1 435 668 3150,http://www.beaverutah.net/golf/,"49001",Beaver
way,266952498,Cherokee Springs Golf & RV Resort,"","","","",UT,"",37.581818,-112.452217,+1 435 735 4377,http://cherokeespringsresort.com/,"49017",Garfield
way,266954084,Frank Skul Memorial Golf Course,"","","",Dugway,UT,"84022",40.2185802,-112.7400739,+1-435-831-2305,"","49045",Tooele
way,266954189,Glenwild Golf Club & Spa,"7600 Glenwild Drive","7600",Glenwild Drive,Park City,UT,"84098",40.7397773,-111.5221693,+1 435-615-9966,https://www.glenwild.com/,"49043",Summit
way,266954598,Hobble Creek Golf Course,"94 Hobble Creek Canyon Rd.","94",Hobble Creek Canyon Rd.,"",UT,"",40.1608283,-111.5121089,+1 801-489-6297,https://www.springvilleutah.gov/golf/,"49049",Utah
way,266954747,Rose Park Golf Course,"1386 North Redwood Road","1386",North Redwood Road,Salt Lake City,UT,"84116",40.8026829,-111.932385,+1 801-596-5030,https://www.slc-golf.com/rose-park.html,"49035",Salt Lake
way,266955294,Paradise Golf Resort,"905 North Main Street","905",North Main Street,Fillmore,UT,"84631",38.9854187,-112.3283455,+1 435 743 4439,http://www.golfparadiseatfillmore.com/,"49027",Millard
way,266955933,Promontory Club - Pete Dye Course,"","","","",UT,"",40.7481969,-111.4519035,+1 435-333-4600,https://www.promontoryclub.com/,"49043",Summit
way,267014303,Red Ledges,"","","","",UT,"",40.5153476,-111.3750726,+1 877-733-5334,https://www.redledges.com/,"49051",Wasatch
way,267016362,Skyway Golf Course,"","","","",UT,"",41.7177168,-112.1843766,+1 435 257 5706,"","49003",Box Elder
way,267016967,Sunset View Golf Course,"","","","",UT,"",39.3754821,-112.5175386,+1 435 864 2508,http://sunsetviewgc.com/,"49027",Millard
way,267018289,Tuhaye Golf Course (Talisker Club),"","","","",UT,"",40.6247991,-111.3640926,+1 435 333 3600,http://talisker.com/golf.html,"49051",Wasatch
way,267018491,TalonsCove Golf Course,"","","","",UT,"",40.3228738,-111.8986578,+1 801-407-3030,https://talonscove.com/,"49049",Utah
way,267018660,The Hideout Golf Club,"549 South Main Street","549",South Main Street,Monticello,UT,"84535",37.8599671,-109.3483659,+1 435 587 2200,https://www.hideoutgolf.com/,"49037",San Juan
way,267025816,The Ranches Golf Club,"","","","",UT,"",40.3737887,-111.972465,+1 801-789-8100,https://www.theranchesgolfclub.com/,"49049",Utah
way,355832353,Thunderbird Golf Course,"","","","",UT,"",37.2231126,-112.6840087,+1 435 648 2188,https://www.zionnational-park.com/golf.htm,"49025",Kane
way,422446058,Canyons Golf Course,"","","","",UT,"",40.6886694,-111.5537336,"","","49043",Summit
way,422454132,Park Meadows Country Club,"","","","",UT,"",40.6771769,-111.4998597,"","","49043",Summit
way,422455431,Victory Ranch Golf Club,"","","","",UT,"",40.5986451,-111.3046604,"",https://victoryranchutah.com/amenity/rees-jones-golf-course/,"49051",Wasatch
way,917665326,Ogden Golf and Country Club,"","","","",UT,"",41.1863061,-111.9771155,"","","49057",Weber
way,917665327,Ogden Golf and Country Club,"","","","",UT,"",41.1862673,-111.9697545,"","","49057",Weber
way,1020278634,Sun River Golf Club,"4210 South Bluegrass Way","4210",South Bluegrass Way,St. George,UT,"84730",37.0307508,-113.6216815,+1 435 986 0001,www.SunRiverGolf.com,"49053",Washington
way,1180990815,Black Desert Golf Course,"250 South Weiskopf Way","250",South Weiskopf Way,Ivins,Utah,"84738",37.1546393,-113.6513218,"","","49053",Washington
way,1338027999,Eagle Course at Wohali,"1670 Wohali Way","1670",Wohali Way,Coalville,UT,"84017",40.9084676,-111.4370106,"","","49043",Summit
way,1340630491,Promontory Club - The Hills Course,"","","","",UT,"",40.7248948,-111.4552725,"","","49043",Summit
relation,240401,The Barn Golf Club,"305 West Pleasant View Drive","305",West Pleasant View Drive,Pleasant View,UT,"84414",41.3108058,-111.9841912,+1 801-782-7320,https://thebarngolfclub.com/,"49057",Weber
relation,1355966,Eagle Mountain Golf Course,"","","","",UT,"",41.4913519,-112.0064045,+1 435-723-3212,https://www.eaglemountaingc.com/,"49003",Box Elder
relation,3579858,Wolf Creek Golf Course,"3900 North Wolf Creek Drive","3900",North Wolf Creek Drive,Eden,UT,"84310",41.3287554,-111.8252136,+1-801-745-3365,http://www.wolfcreekgolfutah.com,"49057",Weber
relation,3579882,Jeremy Golf & Country Club,"8770 Jeremy Road","8770",Jeremy Road,Park City,UT,"84098",40.7623171,-111.5766532,+1 435-649-2700,https://www.thejeremy.com/,"49043",Summit
relation,3579894,Schneiters Riverside Golf Course,"5460 South Weber Drive","5460",South Weber Drive,Riverdale,UT,"84405",41.1644414,-112.0012134,+1 801-399-4636,https://schneitersgolf.com/,"49057",Weber
relation,3580049,Spanish Oaks Golf Course,"2300 East Powerhouse Road","2300",East Powerhouse Road,Spanish Fork,UT,"84660",40.0832018,-111.6014005,+1 801-804-4653,http://www.golfspanishoaks.com/,"49049",Utah
relation,3580055,Willow Creek Country Club,"8505 Willow Creek Drive","8505",Willow Creek Drive,Sandy,UT,"84093",40.5967119,-111.8133305,+1-801-942-1954,https://willowcreekcc.com,"49035",Salt Lake
relation,3580065,Stonebridge Golf Club,"4415 West Links Drive","4415",West Links Drive,West Valley City,UT,"84120",40.713004,-111.9939682,+1 801-957-9000,https://www.golfstonebridgeutah.com/,"49035",Salt Lake
relation,3580118,St. George Golf Club,"2190 South 1400 East","2190",South 1400 East,St. George,UT,"84770-1858",37.0678607,-113.5612415,+1 435-627-4404,http://stgeorgecitygolf.com/stgeorge.php,"49053",Washington
relation,3580189,Sand Hollow Resort,"5625 West Clubhouse Drive","5625",West Clubhouse Drive,Hurricane,UT,"84737",37.1178812,-113.4121507,+1-435-656-4653,https://sandhollowresorts.com/,"49053",Washington
relation,3580433,Park City Golf Course,"1541 Thaynes Canyon Drive","1541",Thaynes Canyon Drive,Park City,UT,"84060",40.6613473,-111.5155987,+1 435-615-5800,https://www.parkcity.org/index.aspx?page=171,"49043",Summit
relation,3580440,Lakeside Golf Course,"1201 North 1100 West","1201",North 1100 West,West Bountiful,UT,"84087",40.9011506,-111.9117343,+1 801-295-1019,https://lakesidegolfcourse.com/,"49011",Davis
relation,3580441,Glendale Golf Course,"2100 South 1640 West","2100",South 1640 West,Salt Lake City,UT,"84119",40.7295549,-111.9311086,+1 801-974-2403,https://www.slc-golf.com/glendale_golf_course/,"49035",Salt Lake
relation,3580453,Glen Eagle Golf Club,"3176 W. 1700 South","3176",W. 1700 South,Syracuse,UT,"84075",41.0953627,-112.0940669,+1 801-773-4653,https://www.golfgleneagle.com/,"49011",Davis
relation,3580479,Entrada at Snow Canyon Country Club,"","","","",UT,"",37.1522561,-113.6368808,+1 435-986-2207,http://www.golfentrada.com/,"49053",Washington
relation,3580487,Eaglewood Golf Course,"1110 East Eaglewood Drive","1110",East Eaglewood Drive,North Salt Lake,UT,"84054",40.8370739,-111.8898806,+1 801-299-0088,https://www.eaglewoodgolf.com/,"49011",Davis
relation,3580568,Green Spring Golf Course,"588 North Green Spring Dr","588",North Green Spring Dr,Washington,UT,"84780",37.1416822,-113.5250334,+1 435-673-7888,http://www.greenspringgolfcourse.com/,"49053",Washington
way,510265958,Stowe Mountain Club,"","","","",VT,"",44.5294743,-72.7724718,"","","50015",Lamoille
relation,3580576,Cedar Hills Golf Club,"10640 Clubhouse Drive","10640",Clubhouse Drive,Cedar Hills,Utah,"84062",40.4266605,-111.7607662,+1 801-796-1705,https://cedarhillsgolfutah.com/,"49049",Utah
relation,3580588,Mountain Dell Golf Course,Exit 134 I-80,Exit 134,I-80,Parley's Canyon;Salt Lake City,UT,"84109",40.7514216,-111.6963944,+1-801-582-3812,https://www.slc-golf.com/mountain-dell.html,"49035",Salt Lake
relation,3582939,The Ledges Golf Course,"","","","",UT,"",37.1968104,-113.6187268,+1 435-634-4600; +1 435-634-4640,https://www.ledges.com/,"49053",Washington
relation,3583542,Millsite Golf Course,W. Canyon Road,"",W. Canyon Road,Ferron,UT,"84523",39.0918157,-111.1863299,"","","49015",Emery
relation,3584469,Roosevelt Municipal Golf Course,"1155 West Clubhouse Drive","1155",West Clubhouse Drive,Roosevelt,UT,"84066",40.3075374,-110.0108092,+1 435-722-9644,https://www.golfrooseveltcity.com/,"49013",Duchesne
relation,3910888,Glenmoor Golf Course,"","","","",UT,"",40.5724919,-111.9985015,+1 801-280-1742,https://www.facebook.com/GlenmoorGolfCourse,"49035",Salt Lake
relation,4622740,Green River State Park Golf Course,"450 South Green River Boulevard","450",South Green River Boulevard,Green River,UT,"84525",38.9903488,-110.1516137,+1 435-567-8882,https://stateparks.utah.gov/activities/golf/green-river,"49015",Emery
relation,5695892,Southgate Golf Course,"1975 Tonaquint Drive","1975",Tonaquint Drive,St. George,UT,"84770-1858",37.0745843,-113.5947883,+1 435-627-4440,http://stgeorgecitygolf.com/southgate.php,"49053",Washington
relation,8059487,The Links at Sleepy Ridge,"730 South Sleepy Ridge Drive","730",South Sleepy Ridge Drive,Orem,UT,"84059",40.2821275,-111.7481159,+1-801-434-4653,https://www.sleepyridgegolf.com/,"49049",Utah
relation,11578615,The Ridge Golf Club,"5055 South Westridge Blvd. (5600 West)","5055",South Westridge Blvd. (5600 West),West Valley City,UT,"84118",40.6597705,-112.0343313,+1 801-966-4653,https://www.golftheridgegc.com/,"49035",Salt Lake
relation,13570089,Homestead Golf Club,"700 North Homestead Drive","700",North Homestead Drive,Midway,UT,"84049",40.5245523,-111.4868953,+1-435-657-3848; +1-888-327-7220; +1-800-327-7220,https://www.homesteadresort.com/golf,"49051",Wasatch
relation,13599650,Outlaw Golf Club,"10725 North Hideout Trail","10725",North Hideout Trail,Hideout,UT,"84036",40.6345785,-111.3983686,+1 435-901-4227,"","49051",Wasatch
relation,14166384,South Mountain Golf Course,"","","","",UT,"",40.496258,-111.8583811,+1 385 468 1480,https://www.slcountygolf.com/cSouthMountain/index.html,"49035",Salt Lake
relation,15023876,Sky Mountain Golf Course,"1030 North 2600 West","1030",North 2600 West,Hurricane,UT,"84737",37.1895362,-113.3358686,+1 435 635 7888,https://www.skymountaingolf.com/homepage/start_page.php,"49053",Washington
relation,15704060,Cove View Golf Course,"1315 W 1800 South","1315",W 1800 South,Richfield,UT,"84701",38.7407576,-112.1066694,"","","49041",Sevier
relation,17570861,Wasatch Mountain State Golf Course,"","","","",UT,"",40.5406054,-111.500746,+1 435-654-0532,http://www.wasatchgolfcourse.com/,"49051",Wasatch
relation,20042446,Promontory Club - Jack Nicklaus Course,"","","","",UT,"",40.7218636,-111.4405415,+1 435-333-4600,https://www.promontoryclub.com/,"49043",Summit
relation,20784198,Copper Rock Golf Course,"","","","",UT,"",37.1031692,-113.3199681,"","","49053",Washington
relation,21071758,Cedar Ridge Golf Course,"2000 East 900 North","2000",East 900 North,Cedar City,UT,"84721",37.6954944,-113.0549712,"","","49021",Iron
way,48910645,Brattleboro Country Club,"","","","",VT,"",42.8707359,-72.5843303,+1-802-257-7380,https://brattleborocountryclub.com/,"50025",Windham
way,65856105,Kwiniaska Golf Club,"","","","",VT,"",44.3937533,-73.1975396,+1-802-985-3672,https://kwiniaska.com/,"50007",Chittenden
way,141392094,Alburg Golf Links,"","","","",VT,"",44.9086085,-73.3017077,+1-802-796-3586,https://alburggolflinks.com/,"50013",Grand Isle
way,146991115,Mt Anthony Country Club,"","","","",VT,"",42.8923759,-73.2111103,+1-802-442-2617,https://mtanthonycc.com/,"50003",Bennington
way,151169340,Prospect Point Golf Club,"111 Prospect Point Road","111",Prospect Point Road,Castleton,VT,"05735",43.6416919,-73.203717,+1-802-468-5581,"","50021",Rutland
way,199915598,Bellows Falls Country Club,"","","","",VT,"",43.1991604,-72.5013553,+1-802-463-9809,https://bellowsfallscountryclub.com/,"50025",Windham
way,239076863,Mount Snow Golf Club,"95 Country Club Road","95",Country Club Road,West Dover,VT,"05356",42.9330269,-72.8667014,+1 802-464-4254,https://mountsnow.com/golf/,"50025",Windham
way,239077740,The Golf Club at The Equinox Resort,"108 Union Street","108",Union Street,Manchester Village,VT,"05254",43.1629861,-73.0643426,+1-800-362-4747,https://www.playequinox.com/,"50003",Bennington
way,239077796,Manchester Country Club,"229 Beech Street","229",Beech Street,Manchester,VT,"05255",43.2046536,-73.0186046,+1 802 362 3148,https://www.mccvt.com/,"50003",Bennington
way,264340888,The Golf Club at Basin Harbor,"","","","",VT,"",44.1890985,-73.3643833,+1-802-475-2309,https://basinharborgolf.com/,"50001",Addison
way,300592810,Links at Lang Farm,"39 Essex Way","39",Essex Way,Essex,VT,"05452",44.5025758,-73.0867803,+1-802-878-0298,https://www.linksatlangfarm.com/,"50007",Chittenden
way,316364183,Saint Johnsbury Country Club,"4357 Memorial Drive","4357",Memorial Drive,Saint Johnsbury,VT,"05819",44.4925002,-72.0110761,+1 802 748 2442,https://www.golfstjcc.com/,"50005",Caledonia
way,316519380,Rutland Country Club,"275 Grove Street","275",Grove Street,Rutland,VT,"05702",43.6254375,-72.9892689,+1-802-773-7061,https://www.rutlandcountryclub.com/,"50021",Rutland
way,319269453,Proctor Pittsford Country Club,"311 Country Club Drive","311",Country Club Drive,Pittsford,VT,"05763",43.686035,-73.0032704,+1 802-483-9379,https://www.proctor-pittsford.com/,"50021",Rutland
way,354360440,Orleans Country Club,"316 Country Club Lane","316",Country Club Lane,Orleans,VT,"05860",44.7982575,-72.1815463,+1 802 754 2333,https://www.orleanscc.com/,"50019",Orleans
way,424514357,Ekwanok Country Club,"","","","",VT,"",43.1557004,-73.0650299,"","","50003",Bennington
way,442876901,Newport Country Club,"590 Mount Vernon Street","590",Mount Vernon Street,Newport,VT,"05855",44.9274696,-72.1921706,+1-802-334-2391,https://www.newportscountryclub.com/,"50019",Orleans
way,442911826,Barton Golf Club,"548 Telfer Hill Road","548",Telfer Hill Road,Barton,VT,"05822",44.7654012,-72.1655852,+1 802 525 1126,https://www.bartongolfclub.com/,"50019",Orleans
way,442923000,Champlain Country Club,"581 Saint Albans Road","581",Saint Albans Road,Swanton,VT,"05488",44.8550209,-73.0881625,+1 802 527 1187,https://www.champlaincountryclub.com/,"50011",Franklin
way,442941806,Ryder Brook Golf Club,"","","","",VT,"",44.52424,-72.6253077,+1-802-888-3525,https://www.ryderbrookgc.com/,"50015",Lamoille
way,442941813,Copley Country Club,"377 Copley Country Club Road","377",Copley Country Club Road,Morrisville,VT,"05661",44.5584243,-72.5892831,+1 802 888 3013,https://www.copleycountryclub.com/,"50015",Lamoille
way,442967449,Montague Golf Club,"50 Randolph Avenue","50",Randolph Avenue,Randolph,VT,"05060",43.9229923,-72.6530786,+1-802-728-3806,https://www.montaguegolf.com/,"50017",Orange
way,442968588,Woodstock Country Club,"14 The Green","14",The Green,Woodstock,VT,"05091",43.6115099,-72.5150397,+1 888 338 2745,https://www.woodstockinn.com/golf-club,"50027",Windsor
way,468500702,Neshobe Golf Course,"","","","",VT,"",43.815789,-73.077648,+1-802-247-3611,https://neshobe.com/,"50021",Rutland
